170.504, 129.378, 6.034, 21.968 False
170.306, 129.380, 5.932, 22.001 False
170.110, 129.382, 5.849, 22.034 False
169.916, 129.384, 5.784, 22.067 False
169.724, 129.386, 5.732, 22.100 False
169.533, 129.388, 5.699, 22.133 False
169.343, 129.390, 5.672, 22.166 False
169.154, 129.392, 5.657, 22.199 False
168.965, 129.394, 5.640, 22.232 False
168.776, 129.396, 5.624, 22.265 False
168.589, 129.398, 5.606, 22.298 False
168.402, 129.400, 5.592, 22.331 False
168.215, 129.402, 5.582, 22.364 False
168.028, 129.404, 5.577, 22.397 False
167.842, 129.406, 5.575, 22.430 False
167.656, 129.408, 5.574, 22.463 False
167.470, 129.410, 5.572, 22.496 False
167.284, 129.411, 5.569, 22.529 False
167.098, 129.413, 5.566, 22.562 False
166.912, 129.415, 5.559, 22.595 False
166.727, 129.417, 5.552, 22.628 False
166.542, 129.419, 5.540, 22.661 False
166.357, 129.421, 5.528, 22.694 False
166.173, 129.422, 5.512, 22.727 False
165.990, 129.424, 5.496, 22.760 False
165.807, 129.426, 5.475, 22.793 False
165.625, 129.428, 5.455, 22.826 False
165.444, 129.429, 5.429, 22.859 False
165.264, 129.431, 5.403, 22.892 False
165.084, 129.433, 5.373, 22.925 False
164.906, 129.435, 5.344, 22.958 False
164.729, 129.436, 5.317, 22.991 False
164.552, 129.438, 5.297, 23.024 False
164.376, 129.440, 5.284, 23.057 False
164.200, 129.441, 5.277, 23.090 False
164.024, 129.443, 5.280, 23.123 False
163.847, 129.444, 5.288, 23.156 False
163.670, 129.446, 5.305, 23.189 False
163.493, 129.448, 5.325, 23.222 False
163.314, 129.449, 5.353, 23.255 False
163.135, 129.451, 5.383, 23.288 False
162.954, 129.453, 5.419, 23.321 False
162.772, 129.454, 5.455, 23.354 False
162.589, 129.456, 5.492, 23.387 False
162.405, 129.457, 5.526, 23.420 False
162.220, 129.459, 5.555, 23.453 False
162.034, 129.461, 5.580, 23.486 False
161.847, 129.462, 5.598, 23.519 False
161.660, 129.464, 5.612, 23.552 False
161.473, 129.465, 5.620, 23.585 False
161.285, 129.467, 5.624, 23.618 False
161.098, 129.468, 5.623, 23.651 False
160.911, 129.470, 5.620, 23.684 False
160.724, 129.471, 5.611, 23.717 False
160.537, 129.473, 5.601, 23.750 False
160.351, 129.475, 5.587, 23.783 False
160.165, 129.476, 5.573, 23.816 False
159.980, 129.478, 5.554, 23.849 False
159.796, 129.479, 5.536, 23.882 False
159.612, 129.480, 5.512, 23.915 False
159.429, 129.482, 5.489, 23.948 False
159.247, 129.482, 5.462, 23.981 False
159.065, 129.483, 5.438, 24.014 False
158.885, 129.485, 5.418, 24.047 False
158.704, 129.486, 5.404, 24.080 False
158.524, 129.487, 5.400, 24.113 False
158.344, 129.488, 5.401, 24.146 False
158.164, 129.489, 5.411, 24.179 False
157.983, 129.490, 5.425, 24.212 False
157.801, 129.491, 5.447, 24.245 False
157.619, 129.492, 5.471, 24.278 False
157.435, 129.494, 5.502, 24.311 False
157.251, 129.495, 5.534, 24.344 False
157.065, 129.496, 5.570, 24.377 False
156.878, 129.497, 5.603, 24.410 False
156.691, 129.498, 5.634, 24.443 False
156.502, 129.499, 5.661, 24.476 False
156.313, 129.500, 5.683, 24.509 False
156.123, 129.501, 5.700, 24.542 False
155.932, 129.502, 5.711, 24.575 False
155.742, 129.503, 5.719, 24.608 False
155.551, 129.504, 5.721, 24.641 False
155.360, 129.505, 5.720, 24.674 False
155.170, 129.506, 5.712, 24.707 False
154.980, 129.507, 5.702, 24.740 False
154.791, 129.508, 5.687, 24.773 False
154.602, 129.509, 5.672, 24.806 False
154.413, 129.510, 5.652, 24.839 False
154.225, 129.511, 5.632, 24.872 False
154.038, 129.512, 5.608, 24.905 False
153.852, 129.513, 5.585, 24.938 False
153.667, 129.514, 5.559, 24.971 False
153.482, 129.515, 5.539, 25.004 False
153.298, 129.516, 5.521, 25.037 False
153.115, 129.517, 5.509, 25.070 False
152.931, 129.517, 5.505, 25.103 False
152.747, 129.517, 5.506, 25.136 False
152.563, 129.518, 5.516, 25.169 False
152.379, 129.519, 5.528, 25.202 False
152.194, 129.519, 5.549, 25.235 False
152.008, 129.520, 5.572, 25.268 False
151.821, 129.520, 5.602, 25.301 False
151.634, 129.521, 5.633, 25.334 False
151.445, 129.522, 5.667, 25.367 False
151.255, 129.522, 5.699, 25.400 False
151.064, 129.523, 5.728, 25.433 False
150.872, 129.524, 5.753, 25.466 False
150.680, 129.524, 5.772, 25.499 False
150.487, 129.525, 5.787, 25.532 False
150.294, 129.525, 5.796, 25.565 False
150.100, 129.526, 5.802, 25.598 False
149.907, 129.527, 5.801, 25.631 False
149.714, 129.527, 5.798, 25.664 False
149.521, 129.528, 5.789, 25.697 False
149.328, 129.528, 5.779, 25.730 False
149.136, 129.529, 5.762, 25.763 False
148.945, 129.529, 5.744, 25.796 False
148.754, 129.530, 5.720, 25.829 False
148.564, 129.530, 5.698, 25.862 False
148.375, 129.531, 5.671, 25.895 False
148.187, 129.531, 5.645, 25.928 False
147.999, 129.531, 5.616, 25.961 False
147.813, 129.532, 5.589, 25.994 False
147.628, 129.532, 5.562, 26.027 False
147.443, 129.533, 5.541, 26.060 False
147.258, 129.533, 5.527, 26.093 False
147.074, 129.533, 5.519, 26.126 False
146.890, 129.534, 5.521, 26.159 False
146.706, 129.534, 5.527, 26.192 False
146.521, 129.534, 5.542, 26.225 False
146.336, 129.535, 5.560, 26.258 False
146.149, 129.535, 5.585, 26.291 False
145.962, 129.535, 5.612, 26.324 False
145.774, 129.535, 5.645, 26.357 False
145.585, 129.536, 5.678, 26.390 False
145.394, 129.536, 5.710, 26.423 False
145.203, 129.536, 5.738, 26.456 False
145.011, 129.537, 5.762, 26.489 False
144.818, 129.537, 5.780, 26.522 False
144.625, 129.537, 5.794, 26.555 False
144.432, 129.537, 5.803, 26.588 False
144.238, 129.538, 5.807, 26.621 False
144.045, 129.538, 5.808, 26.654 False
143.851, 129.538, 5.802, 26.687 False
143.658, 129.538, 5.796, 26.720 False
143.465, 129.539, 5.783, 26.753 False
143.273, 129.539, 5.770, 26.786 False
143.081, 129.539, 5.750, 26.819 False
142.890, 129.539, 5.729, 26.852 False
142.700, 129.539, 5.702, 26.885 False
142.511, 129.539, 5.675, 26.918 False
142.323, 129.540, 5.646, 26.951 False
142.135, 129.540, 5.620, 26.984 False
141.949, 129.540, 5.595, 27.017 False
141.763, 129.540, 5.576, 27.050 False
141.577, 129.540, 5.563, 27.083 False
141.392, 129.540, 5.556, 27.116 False
141.207, 129.540, 5.558, 27.149 False
141.021, 129.540, 5.565, 27.182 False
140.835, 129.540, 5.579, 27.215 False
140.648, 129.540, 5.597, 27.248 False
140.461, 129.540, 5.621, 27.281 False
140.273, 129.540, 5.646, 27.314 False
140.083, 129.540, 5.678, 27.347 False
139.893, 129.541, 5.709, 27.380 False
139.701, 129.541, 5.741, 27.413 False
139.509, 129.541, 5.770, 27.446 False
139.316, 129.541, 5.794, 27.479 False
139.122, 129.541, 5.813, 27.512 False
138.928, 129.541, 5.826, 27.545 False
138.733, 129.541, 5.836, 27.578 False
138.539, 129.541, 5.839, 27.611 False
138.344, 129.541, 5.840, 27.644 False
138.150, 129.541, 5.834, 27.677 False
137.956, 129.541, 5.827, 27.710 False
137.762, 129.541, 5.814, 27.743 False
137.569, 129.540, 5.800, 27.776 False
137.376, 129.540, 5.781, 27.809 False
137.184, 129.540, 5.761, 27.842 False
136.993, 129.540, 5.736, 27.875 False
136.802, 129.540, 5.709, 27.908 False
136.613, 129.540, 5.677, 27.941 False
136.425, 129.539, 5.646, 27.974 False
136.237, 129.539, 5.615, 28.007 False
136.051, 129.539, 5.589, 28.040 False
135.865, 129.538, 5.568, 28.073 False
135.680, 129.538, 5.553, 28.106 False
135.495, 129.538, 5.547, 28.139 False
135.310, 129.538, 5.546, 28.172 False
135.125, 129.537, 5.554, 28.205 False
134.939, 129.537, 5.566, 28.238 False
134.753, 129.537, 5.585, 28.271 False
134.566, 129.536, 5.607, 28.304 False
134.378, 129.536, 5.634, 28.337 False
134.189, 129.536, 5.661, 28.370 False
134.000, 129.536, 5.683, 28.403 False
133.810, 129.535, 5.700, 28.436 False
133.619, 129.535, 5.701, 28.469 False
133.430, 129.535, 5.692, 28.502 False
133.241, 129.534, 5.666, 28.535 False
133.053, 129.534, 5.629, 28.568 False
132.867, 129.534, 5.573, 28.601 False
132.683, 129.533, 5.506, 28.634 False
132.502, 129.533, 5.425, 28.667 False
132.324, 129.533, 5.331, 28.700 False
132.150, 129.532, 5.224, 28.733 False
131.979, 129.532, 5.106, 28.766 False
131.813, 129.532, 4.977, 28.799 False
131.651, 129.531, 4.831, 28.832 False
131.495, 129.531, 4.677, 28.865 False
131.344, 129.531, 4.521, 28.898 False
131.198, 129.530, 4.364, 28.931 False
131.057, 129.530, 4.209, 28.964 False
130.921, 129.530, 4.055, 28.997 False
130.790, 129.529, 3.903, 29.030 False
130.664, 129.529, 3.758, 29.063 False
130.543, 129.528, 3.618, 29.096 False
130.426, 129.528, 3.484, 29.129 False
130.313, 129.527, 3.354, 29.162 False
130.205, 129.527, 3.230, 29.195 False
130.100, 129.527, 3.110, 29.228 False
129.999, 129.526, 2.995, 29.261 False
129.902, 129.526, 2.884, 29.294 False
129.809, 129.526, 2.777, 29.327 False
129.718, 129.525, 2.674, 29.360 False
129.632, 129.525, 2.576, 29.393 False
129.548, 129.525, 2.481, 29.426 False
129.467, 129.525, 2.389, 29.459 False
129.390, 129.524, 2.301, 29.492 False
129.315, 129.524, 2.216, 29.525 False
129.243, 129.524, 2.135, 29.558 False
129.173, 129.523, 2.056, 29.591 False
129.106, 129.523, 1.980, 29.624 False
129.042, 129.523, 1.908, 29.657 False
128.980, 129.523, 1.838, 29.690 False
128.920, 129.522, 1.770, 29.723 False
128.863, 129.522, 1.705, 29.756 False
128.807, 129.522, 1.642, 29.789 False
128.754, 129.522, 1.582, 29.822 False
128.702, 129.521, 1.524, 29.855 False
128.652, 129.520, 1.467, 29.888 False
128.605, 129.520, 1.414, 29.921 False
128.559, 129.520, 1.362, 29.954 False
128.514, 129.520, 1.312, 29.987 False
128.471, 129.519, 1.264, 30.020 False
128.430, 129.519, 1.218, 30.053 False
128.391, 129.519, 1.173, 30.086 False
128.352, 129.519, 1.130, 30.119 False
128.317, 129.519, 1.058, 30.152 False
128.282, 129.518, 1.031, 30.185 False
128.249, 129.518, 0.977, 30.218 False
128.217, 129.518, 0.937, 30.251 False
128.187, 129.518, 0.887, 30.284 False
128.159, 129.518, 0.824, 30.317 False
128.133, 129.517, 0.764, 30.350 False
128.109, 129.517, 0.713, 30.383 False
128.086, 129.517, 0.672, 30.416 False
128.064, 129.517, 0.644, 30.449 False
128.043, 129.516, 0.644, 30.482 False
128.021, 129.516, 0.664, 30.515 False
127.997, 129.516, 0.701, 30.548 False
127.971, 129.516, 0.775, 30.581 False
127.940, 129.516, 0.938, 30.614 False
127.906, 129.516, 1.008, 30.647 False
127.870, 129.516, 1.087, 30.680 False
127.830, 129.515, 1.199, 30.713 False
127.786, 129.515, 1.332, 30.746 False
127.736, 129.515, 1.491, 30.779 False
127.681, 129.515, 1.650, 30.812 False
127.622, 129.514, 1.802, 30.845 False
127.557, 129.514, 1.938, 30.878 False
127.489, 129.514, 2.069, 30.911 False
127.416, 129.514, 2.201, 30.944 False
127.339, 129.513, 2.337, 30.977 False
127.257, 129.513, 2.476, 31.010 False
127.170, 129.512, 2.620, 31.043 False
127.079, 129.512, 2.765, 31.076 False
126.983, 129.512, 2.914, 31.109 False
126.881, 129.511, 3.065, 31.142 False
126.775, 129.511, 3.218, 31.175 False
126.664, 129.510, 3.373, 31.208 False
126.547, 129.510, 3.529, 31.241 False
126.425, 129.509, 3.686, 31.274 False
126.298, 129.509, 3.843, 31.307 False
126.166, 129.508, 4.000, 31.340 False
126.028, 129.507, 4.157, 31.373 False
125.886, 129.507, 4.312, 31.406 False
125.738, 129.506, 4.464, 31.439 False
125.585, 129.505, 4.614, 31.472 False
125.428, 129.505, 4.761, 31.505 False
125.266, 129.504, 4.899, 31.538 False
125.099, 129.503, 5.027, 31.571 False
124.929, 129.503, 5.146, 31.604 False
124.755, 129.502, 5.250, 31.637 False
124.578, 129.501, 5.343, 31.670 False
124.398, 129.501, 5.420, 31.703 False
124.216, 129.500, 5.488, 31.736 False
124.032, 129.499, 5.541, 31.769 False
123.847, 129.498, 5.586, 31.802 False
123.661, 129.498, 5.619, 31.835 False
123.473, 129.497, 5.648, 31.868 False
123.285, 129.496, 5.665, 31.901 False
123.097, 129.496, 5.676, 31.934 False
122.908, 129.495, 5.673, 31.967 False
122.720, 129.494, 5.668, 32.000 False
122.532, 129.494, 5.663, 32.033 False
122.344, 129.493, 5.664, 32.066 False
122.155, 129.492, 5.664, 32.099 False
121.967, 129.492, 5.669, 32.132 False
121.778, 129.491, 5.671, 32.165 False
121.589, 129.490, 5.676, 32.198 False
121.400, 129.490, 5.675, 32.231 False
121.211, 129.489, 5.675, 32.264 False
121.022, 129.489, 5.670, 32.297 False
120.834, 129.488, 5.665, 32.330 False
120.645, 129.487, 5.655, 32.363 False
120.457, 129.487, 5.644, 32.396 False
120.270, 129.486, 5.630, 32.429 False
120.083, 129.486, 5.615, 32.462 False
119.896, 129.485, 5.597, 32.495 False
119.710, 129.485, 5.579, 32.528 False
119.525, 129.484, 5.558, 32.561 False
119.340, 129.484, 5.538, 32.594 False
119.156, 129.483, 5.514, 32.627 False
118.973, 129.483, 5.491, 32.660 False
118.791, 129.482, 5.466, 32.693 False
118.609, 129.482, 5.442, 32.726 False
118.429, 129.481, 5.414, 32.759 False
118.249, 129.481, 5.389, 32.792 False
118.070, 129.481, 5.360, 32.825 False
117.892, 129.480, 5.333, 32.858 False
117.715, 129.480, 5.304, 32.891 False
117.539, 129.479, 5.276, 32.924 False
117.364, 129.479, 5.246, 32.957 False
117.190, 129.479, 5.217, 32.990 False
117.017, 129.478, 5.186, 33.023 False
116.845, 129.478, 5.157, 33.056 False
116.674, 129.478, 5.125, 33.089 False
116.504, 129.478, 5.095, 33.122 False
116.335, 129.477, 5.063, 33.155 False
116.167, 129.477, 5.033, 33.188 False
116.000, 129.477, 5.001, 33.221 False
115.834, 129.477, 4.981, 33.254 False
115.668, 129.477, 4.980, 33.287 False
115.502, 129.476, 4.973, 33.320 False
115.336, 129.476, 4.953, 33.353 False
115.172, 129.476, 4.924, 33.386 False
115.009, 129.476, 4.889, 33.419 False
114.847, 129.476, 4.852, 33.452 False
114.686, 129.476, 4.803, 33.485 False
114.528, 129.476, 4.747, 33.518 False
114.372, 129.476, 4.674, 33.551 False
114.218, 129.475, 4.600, 33.584 False
114.066, 129.475, 4.539, 33.617 False
113.917, 129.475, 4.491, 33.650 False
113.768, 129.475, 4.444, 33.683 False
113.621, 129.475, 4.402, 33.716 False
113.476, 129.475, 4.362, 33.749 False
113.331, 129.475, 4.328, 33.782 False
113.188, 129.476, 4.287, 33.815 False
113.046, 129.476, 4.243, 33.848 False
112.906, 129.476, 4.186, 33.881 False
112.768, 129.476, 4.129, 33.914 False
112.632, 129.476, 4.077, 33.947 False
112.497, 129.476, 4.033, 33.980 False
112.364, 129.476, 3.985, 34.013 False
112.232, 129.476, 3.935, 34.046 False
112.102, 129.476, 3.874, 34.079 False
111.975, 129.476, 3.813, 34.112 False
111.849, 129.477, 3.759, 34.145 False
111.725, 129.478, 3.715, 34.178 False
111.603, 129.478, 3.666, 34.211 False
111.482, 129.478, 3.617, 34.244 False
111.363, 129.478, 3.557, 34.277 False
111.246, 129.479, 3.493, 34.310 False
111.131, 129.479, 3.416, 34.343 False
111.020, 129.479, 3.337, 34.376 False
110.911, 129.479, 3.256, 34.409 False
110.804, 129.480, 3.177, 34.442 False
110.700, 129.480, 3.100, 34.475 False
110.599, 129.480, 3.028, 34.508 False
110.500, 129.480, 2.958, 34.541 False
110.403, 129.480, 2.899, 34.574 False
110.307, 129.481, 2.856, 34.607 False
110.213, 129.481, 2.827, 34.640 False
110.119, 129.481, 2.799, 34.673 False
110.026, 129.481, 2.770, 34.706 False
109.934, 129.481, 2.735, 34.739 False
109.844, 129.482, 2.702, 34.772 False
109.755, 129.482, 2.651, 34.805 False
109.668, 129.482, 2.603, 34.838 False
109.583, 129.482, 2.539, 34.871 False
109.499, 129.482, 2.484, 34.904 False
109.419, 129.482, 2.413, 34.937 False
109.340, 129.483, 2.356, 34.970 False
109.263, 129.483, 2.285, 35.003 False
109.189, 129.483, 2.229, 35.036 False
109.116, 129.484, 2.157, 35.069 False
109.046, 129.484, 2.104, 35.102 False
108.977, 129.484, 2.036, 35.135 False
108.911, 129.485, 1.979, 35.168 False
108.846, 129.485, 1.932, 35.201 False
108.783, 129.485, 1.893, 35.234 False
108.721, 129.485, 1.851, 35.267 False
108.660, 129.485, 1.817, 35.300 False
108.600, 129.485, 1.770, 35.333 False
108.542, 129.485, 1.734, 35.366 False
108.485, 129.485, 1.682, 35.399 False
108.430, 129.486, 1.651, 35.432 False
108.377, 129.486, 1.592, 35.465 False
108.324, 129.486, 1.558, 35.498 False
108.273, 129.486, 1.520, 35.531 False
108.224, 129.485, 1.477, 35.564 False
108.175, 129.485, 1.434, 35.597 False
108.129, 129.485, 1.390, 35.630 False
108.083, 129.485, 1.345, 35.663 False
108.040, 129.485, 1.301, 35.696 False
107.997, 129.485, 1.257, 35.729 False
107.957, 129.485, 1.214, 35.762 False
107.917, 129.485, 1.172, 35.795 False
107.879, 129.485, 1.131, 35.828 False
107.842, 129.485, 1.091, 35.861 False
107.807, 129.485, 1.052, 35.894 False
107.773, 129.485, 1.014, 35.927 False
107.740, 129.485, 0.978, 35.960 False
107.708, 129.485, 0.942, 35.993 False
107.677, 129.485, 0.908, 36.026 False
107.648, 129.485, 0.875, 36.059 False
107.619, 129.486, 0.843, 36.092 False
107.592, 129.486, 0.811, 36.125 False
107.566, 129.487, 0.782, 36.158 False
107.540, 129.487, 0.753, 36.191 False
107.516, 129.487, 0.726, 36.224 False
107.492, 129.487, 0.699, 36.257 False
107.469, 129.487, 0.674, 36.290 False
107.447, 129.487, 0.649, 36.323 False
107.426, 129.487, 0.625, 36.356 False
107.406, 129.487, 0.602, 36.389 False
107.386, 129.487, 0.580, 36.422 False
107.368, 129.487, 0.559, 36.455 False
107.349, 129.487, 0.539, 36.488 False
107.332, 129.487, 0.519, 36.521 False
107.315, 129.487, 0.500, 36.554 False
107.299, 129.487, 0.482, 36.587 False
107.283, 129.487, 0.464, 36.620 False
107.268, 129.487, 0.447, 36.653 False
107.253, 129.487, 0.431, 36.686 False
107.239, 129.487, 0.415, 36.719 False
107.226, 129.487, 0.400, 36.752 False
107.213, 129.487, 0.385, 36.785 False
107.200, 129.487, 0.370, 36.818 False
107.188, 129.487, 0.357, 36.851 False
107.176, 129.487, 0.344, 36.884 False
107.165, 129.487, 0.331, 36.917 False
107.154, 129.487, 0.319, 36.950 False
107.144, 129.487, 0.308, 36.983 False
107.134, 129.487, 0.296, 37.016 False
107.124, 129.487, 0.286, 37.049 False
107.115, 129.487, 0.275, 37.082 False
107.106, 129.487, 0.265, 37.115 False
107.097, 129.487, 0.255, 37.148 False
107.089, 129.487, 0.246, 37.181 False
107.081, 129.487, 0.237, 37.214 False
107.073, 129.487, 0.228, 37.247 False
107.066, 129.487, 0.220, 37.280 False
107.059, 129.487, 0.212, 37.313 False
107.052, 129.487, 0.204, 37.346 False
107.045, 129.487, 0.197, 37.379 False
107.039, 129.487, 0.190, 37.412 False
107.033, 129.487, 0.183, 37.445 False
107.027, 129.487, 0.175, 37.478 False
107.021, 129.487, 0.169, 37.511 False
107.015, 129.487, 0.163, 37.544 False
107.010, 129.487, 0.157, 37.577 False
107.005, 129.487, 0.151, 37.610 False
107.000, 129.487, 0.146, 37.643 False
106.995, 129.487, 0.140, 37.676 False
106.991, 129.487, 0.135, 37.709 False
106.986, 129.487, 0.130, 37.742 False
106.982, 129.487, 0.126, 37.775 False
106.978, 129.487, 0.121, 37.808 False
106.974, 129.487, 0.117, 37.841 False
106.970, 129.487, 0.112, 37.874 False
106.967, 129.487, 0.107, 37.907 False
106.963, 129.487, 0.104, 37.940 False
106.960, 129.487, 0.100, 37.973 False
106.956, 129.487, 0.096, 38.006 False
106.953, 129.487, 0.093, 38.039 False
106.950, 129.487, 0.090, 38.072 False
106.947, 129.487, 0.086, 38.105 False
106.945, 129.487, 0.083, 38.138 False
106.942, 129.487, 0.080, 38.171 False
106.939, 129.487, 0.077, 38.204 False
106.937, 129.487, 0.074, 38.237 False
106.934, 129.487, 0.072, 38.270 False
106.932, 129.487, 0.069, 38.303 False
106.930, 129.487, 0.067, 38.336 False
106.927, 129.487, 0.065, 38.369 False
106.928, 129.487, 0.003, 38.402 False
106.926, 129.487, 0.031, 38.435 False
106.926, 129.487, 0.026, 38.468 False
106.924, 129.487, 0.045, 38.501 False
106.922, 129.487, 0.046, 38.534 False
106.921, 129.487, 0.047, 38.567 False
106.919, 129.487, 0.046, 38.600 False
106.918, 129.487, 0.046, 38.633 False
106.916, 129.487, 0.045, 38.666 False
106.915, 129.487, 0.044, 38.699 False
106.913, 129.487, 0.043, 38.732 False
106.912, 129.487, 0.042, 38.765 False
106.910, 129.487, 0.040, 38.798 False
106.909, 129.487, 0.039, 38.831 False
106.908, 129.487, 0.038, 38.864 False
106.907, 129.487, 0.037, 38.897 False
106.905, 129.487, 0.036, 38.930 False
106.904, 129.487, 0.034, 38.963 False
106.903, 129.487, 0.033, 38.996 False
106.902, 129.487, 0.032, 39.029 False
106.901, 129.487, 0.031, 39.062 False
106.900, 129.487, 0.030, 39.095 False
106.899, 129.487, 0.029, 39.128 False
106.898, 129.487, 0.028, 39.161 False
106.897, 129.487, 0.027, 39.194 False
106.896, 129.487, 0.026, 39.227 False
106.895, 129.487, 0.025, 39.260 False
106.895, 129.487, 0.024, 39.293 False
106.894, 129.487, 0.023, 39.326 False
106.893, 129.487, 0.022, 39.359 False
106.892, 129.487, 0.021, 39.392 False
106.892, 129.487, 0.021, 39.425 False
106.891, 129.487, 0.020, 39.458 False
106.890, 129.487, 0.019, 39.491 False
106.890, 129.487, 0.001, 39.524 False
106.892, 129.487, -0.031, 39.557 False
106.893, 129.487, -0.026, 39.590 False
106.893, 129.487, -0.013, 39.623 False
106.893, 129.487, -0.002, 39.656 False
106.893, 129.487, 0.005, 39.689 False
106.893, 129.487, 0.011, 39.722 False
106.892, 129.487, 0.015, 39.755 False
106.892, 129.487, 0.017, 39.788 False
106.891, 129.487, 0.019, 39.821 False
106.890, 129.487, 0.021, 39.854 False
106.889, 129.487, 0.021, 39.887 False
106.889, 129.487, 0.022, 39.920 False
106.888, 129.487, 0.022, 39.953 False
106.887, 129.487, 0.022, 39.986 False
106.887, 129.487, 0.022, 40.019 False
106.886, 129.487, 0.021, 40.052 False
106.885, 129.487, 0.021, 40.085 False
106.885, 129.487, 0.020, 40.118 False
106.884, 129.487, 0.020, 40.151 False
106.883, 129.487, 0.019, 40.184 False
106.883, 129.487, 0.019, 40.217 False
106.883, 129.487, -0.006, 40.250 False
106.884, 129.487, -0.005, 40.283 False
106.884, 129.487, -0.004, 40.316 False
106.884, 129.487, -0.002, 40.349 False
106.884, 129.487, -0.000, 40.382 False
106.884, 129.487, 0.002, 40.415 False
106.884, 129.487, 0.002, 40.448 False
106.884, 129.487, 0.004, 40.481 False
106.884, 129.487, 0.006, 40.514 False
106.884, 129.487, 0.009, 40.547 False
106.884, 129.487, 0.012, 40.580 False
106.884, 129.487, 0.015, 40.613 False
106.883, 129.487, 0.021, 40.646 False
106.883, 129.487, 0.025, 40.679 False
106.882, 129.487, 0.044, 40.712 False
106.879, 129.489, 0.071, 40.745 False
106.876, 129.490, 0.082, 40.778 False
106.874, 129.491, 0.077, 40.811 False
106.870, 129.494, 0.098, 40.844 False
106.865, 129.497, 0.158, 40.877 False
106.858, 129.503, 0.208, 40.910 False
106.851, 129.508, 0.238, 40.943 False
106.843, 129.514, 0.259, 40.976 False
106.833, 129.520, 0.306, 41.009 False
106.824, 129.528, 0.296, 41.042 False
106.814, 129.535, 0.324, 41.075 False
106.802, 129.545, 0.387, 41.108 False
106.787, 129.554, 0.472, 41.141 False
106.769, 129.564, 0.547, 41.174 False
106.750, 129.572, 0.592, 41.207 False
106.730, 129.579, 0.619, 41.240 False
106.708, 129.585, 0.665, 41.273 False
106.686, 129.591, 0.688, 41.306 False
106.663, 129.597, 0.711, 41.339 False
106.639, 129.603, 0.726, 41.372 False
106.612, 129.610, 0.815, 41.405 False
106.584, 129.617, 0.866, 41.438 False
106.555, 129.623, 0.912, 41.471 False
106.525, 129.629, 0.913, 41.504 False
106.495, 129.635, 0.931, 41.537 False
106.464, 129.642, 0.954, 41.570 False
106.431, 129.648, 0.995, 41.603 False
106.398, 129.655, 1.036, 41.636 False
106.362, 129.662, 1.089, 41.669 False
106.325, 129.669, 1.134, 41.702 False
106.287, 129.676, 1.185, 41.735 False
106.247, 129.683, 1.228, 41.768 False
106.205, 129.690, 1.274, 41.801 False
106.162, 129.698, 1.313, 41.834 False
106.118, 129.705, 1.355, 41.867 False
106.072, 129.711, 1.394, 41.900 False
106.025, 129.717, 1.434, 41.933 False
105.977, 129.724, 1.470, 41.966 False
105.927, 129.730, 1.510, 41.999 False
105.876, 129.737, 1.547, 42.032 False
105.824, 129.743, 1.587, 42.065 False
105.771, 129.750, 1.625, 42.098 False
105.716, 129.756, 1.666, 42.131 False
105.660, 129.763, 1.704, 42.164 False
105.602, 129.769, 1.743, 42.197 False
105.544, 129.776, 1.781, 42.230 False
105.484, 129.783, 1.820, 42.263 False
105.423, 129.790, 1.857, 42.296 False
105.360, 129.797, 1.895, 42.329 False
105.297, 129.805, 1.932, 42.362 False
105.232, 129.812, 1.970, 42.395 False
105.166, 129.820, 2.007, 42.428 False
105.098, 129.828, 2.045, 42.461 False
105.030, 129.836, 2.080, 42.494 False
104.960, 129.844, 2.112, 42.527 False
104.889, 129.852, 2.141, 42.560 False
104.818, 129.860, 2.167, 42.593 False
104.746, 129.868, 2.191, 42.626 False
104.673, 129.876, 2.214, 42.659 False
104.599, 129.885, 2.235, 42.692 False
104.524, 129.893, 2.254, 42.725 False
104.449, 129.902, 2.272, 42.758 False
104.374, 129.910, 2.289, 42.791 False
104.298, 129.917, 2.304, 42.824 False
104.221, 129.925, 2.319, 42.857 False
104.144, 129.932, 2.332, 42.890 False
104.066, 129.940, 2.345, 42.923 False
103.988, 129.947, 2.356, 42.956 False
103.910, 129.954, 2.368, 42.989 False
103.831, 129.961, 2.377, 43.022 False
103.752, 129.968, 2.388, 43.055 False
103.672, 129.974, 2.393, 43.088 False
103.593, 129.978, 2.398, 43.121 False
103.512, 129.980, 2.405, 43.154 False
103.432, 129.983, 2.417, 43.187 False
103.351, 129.985, 2.422, 43.220 False
103.270, 129.988, 2.431, 43.253 False
103.189, 129.989, 2.434, 43.286 False
103.108, 129.990, 2.441, 43.319 False
103.026, 129.990, 2.445, 43.352 False
102.944, 129.991, 2.452, 43.385 False
102.862, 129.992, 2.461, 43.418 False
102.780, 129.995, 2.467, 43.451 False
102.698, 129.997, 2.469, 43.484 False
102.616, 129.998, 2.472, 43.517 False
102.533, 129.999, 2.474, 43.550 False
102.451, 130.000, 2.478, 43.583 False
102.368, 129.999, 2.473, 43.616 False
102.286, 129.996, 2.471, 43.649 False
102.203, 129.992, 2.474, 43.682 False
102.120, 129.988, 2.482, 43.715 False
102.038, 129.982, 2.478, 43.748 False
101.955, 129.977, 2.487, 43.781 False
101.872, 129.970, 2.484, 43.814 False
101.789, 129.964, 2.491, 43.847 False
101.706, 129.955, 2.487, 43.880 False
101.623, 129.948, 2.495, 43.913 False
